lr,Lr,rl,Rl,ll,Ll,rr,Rr,l,r,L,R,space,shift,cpm,is_bot
101.9,0.0,133.88888888888889,0.0,127.8,101.0,112.5,0.0,1.28,1.1111111111111112,1.0,0.0,1.3333333333333333,2.0,20.995334370139968,1
105.0,0.0,105.0,0.0,137.4,88.0,108.36363636363636,73.0,1.1304347826086956,1.16,1.0,1.0,1.5,2.0,22.374594009382896,1
158.66666666666666,100.0,198.16666666666666,0.0,240.125,0.0,157.25,0.0,96.75,97.76470588235294,111.0,0.0,119.375,213.0,13.141339298196561,0
176.85714285714286,0.0,173.30769230769232,161.0,225.92307692307693,0.0,290.1818181818182,0.0,87.18518518518519,96.76,0.0,94.0,93.125,214.0,10.97248031147686,0
111.2,0.0,245.35714285714286,0.0,249.2,311.0,180.4,0.0,88.08,90.56,109.0,0.0,95.11111111111111,288.0,12.217103945523734,0
204.0,0.0,11260.0,0.0,161.0,236.0,186.66666666666666,0.0,96.6,90.71428571428571,100.0,0.0,104.0,304.0,0.8915387401443178,0
180.33333333333334,166.0,269.8888888888889,156.0,202.72727272727272,0.0,124.75,215.0,87.0,106.26666666666667,103.0,73.0,110.83333333333333,318.0,9.837073470642483,0
430.8888888888889,128.0,174.0,0.0,265.84615384615387,0.0,194.2,0.0,90.9090909090909,111.2,95.0,0.0,87.55555555555556,427.0,9.286840721920449,0
161.6,450.0,213.2,0.0,301.53846153846155,0.0,312.9,0.0,94.65217391304348,101.23809523809524,116.0,0.0,98.55555555555556,240.66666666666666,9.446693657219974,0
145.41666666666666,0.0,188.9090909090909,0.0,275.5882352941176,242.0,411.9166666666667,0.0,93.55172413793103,110.75,68.0,0.0,106.8,262.0,9.30032908856775,0
169.14285714285714,0.0,260.61538461538464,0.0,382.6,270.0,258.0,128.0,105.44827586206897,109.10714285714286,104.0,94.0,108.91666666666667,320.3333333333333,8.958967926894822,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.42857142857143,11.611030478955007,0
206.41666666666666,395.0,221.58333333333334,0.0,142.77777777777777,0.0,173.75,0.0,106.95238095238095,94.94117647058823,120.0,0.0,100.75,497.0,12.280926186516567,0
163.07142857142858,0.0,160.69230769230768,239.0,307.35714285714283,0.0,232.27272727272728,0.0,110.10714285714286,94.28,0.0,116.0,107.5,176.0,10.806174957118353,0
136.13333333333333,0.0,181.14285714285714,0.0,267.6,408.0,241.55555555555554,0.0,112.52,101.5,144.0,0.0,98.11111111111111,197.0,11.996401079676097,0
140.53846153846155,0.0,155.41666666666666,229.0,243.3125,268.0,173.6,0.0,107.2,100.11111111111111,80.0,109.0,92.1,284.3333333333333,12.357787367595135,0
134.5,168.0,162.4,231.0,251.1818181818182,321.0,489.0,0.0,111.45,99.76923076923077,103.2,112.0,93.14285714285714,436.14285714285717,9.223005307578527,0
117.625,205.0,211.44444444444446,208.0,173.8181818181818,0.0,207.75,169.0,105.71428571428571,97.64285714285714,133.0,80.0,94.33333333333333,216.5,12.688342585249801,0
151.33333333333334,197.0,190.11111111111111,0.0,208.5,0.0,250.45454545454547,0.0,110.42105263157895,97.61904761904762,145.0,0.0,107.625,169.0,12.027904738994467,0
255.63636363636363,165.0,209.45454545454547,0.0,262.5,0.0,176.11111111111111,0.0,108.30434782608695,100.57142857142857,123.0,0.0,93.11111111111111,352.0,10.617760617760617,0
144.2,0.0,279.6666666666667,0.0,188.06666666666666,216.0,230.25,0.0,112.6,104.88888888888889,101.0,0.0,102.55555555555556,155.0,11.952191235059761,0
157.07142857142858,0.0,231.3846153846154,0.0,241.6,224.0,246.8181818181818,154.0,101.66666666666667,109.15384615384616,96.0,98.0,94.2,246.5,11.344500576087919,0
168.69230769230768,153.0,189.76923076923077,0.0,253.125,0.0,143.25,0.0,129.9047619047619,140.11111111111111,163.0,0.0,146.25,207.0,12.793733681462141,0
135.07142857142858,0.0,152.0,92.0,332.53333333333336,0.0,234.8,0.0,123.62068965517241,130.20833333333334,0.0,123.0,120.375,198.0,10.934652434261912,0
159.0625,0.0,193.93333333333334,0.0,343.09090909090907,533.0,169.55555555555554,0.0,128.14814814814815,130.84,141.0,0.0,133.0,278.0,10.92327698309493,0
124.3125,0.0,344.6666666666667,0.0,260.1764705882353,115.0,459.8,0.0,130.44117647058823,129.53846153846155,104.5,127.0,123.66666666666667,187.5,9.056692542931074,0
175.625,159.0,210.2,155.0,302.27272727272725,291.0,511.75,0.0,133.55,131.23076923076923,121.0,163.0,120.875,256.5,8.877411024130417,0
227.44444444444446,148.0,188.44444444444446,132.5,192.6,0.0,129.5,0.0,140.85714285714286,140.85714285714286,145.0,131.5,142.66666666666666,212.0,12.182477967858995,0
196.8,232.0,224.3,0.0,278.0,0.0,207.3,0.0,132.04545454545453,146.42857142857142,144.0,0.0,132.5,329.0,10.395214278709425,0
177.8,240.0,233.4,0.0,294.3636363636364,0.0,200.22222222222223,0.0,138.33333333333334,135.7,115.0,0.0,135.22222222222223,332.5,10.477996207963276,0
167.88888888888889,0.0,310.6666666666667,0.0,566.2666666666667,261.0,261.1111111111111,0.0,124.2,139.61111111111111,135.0,0.0,131.66666666666666,252.0,6.919971807522265,0
131.92307692307693,0.0,153.16666666666666,0.0,291.27272727272725,339.0,170.0,152.0,137.5,137.28,165.0,124.0,127.0,271.5,13.28971580453895,0
99.0,0.0,126.8,0.0,202.0,0.0,238.75,0.0,72.88888888888889,92.57142857142857,0.0,0.0,94.5,92.0,14.303959131545339,0
124.33333333333333,73.0,113.75,0.0,111.875,0.0,93.5,0.0,0.9,1.1764705882352942,2.0,0.0,1.125,3.0,22.38095238095238,1
116.57142857142857,0.0,123.46153846153847,92.0,143.53846153846155,0.0,112.3,0.0,1.5185185185185186,1.4583333333333333,0.0,1.0,1.75,2.0,19.30379746835443,1
121.53333333333333,0.0,112.5,0.0,147.4,278.0,133.0,0.0,1.28,1.7083333333333333,1.0,0.0,1.3333333333333333,2.0,18.89763779527559,1
116.84615384615384,0.0,125.66666666666667,72.0,130.0,100.0,89.6,0.0,1.206896551724138,1.3333333333333333,1.0,1.0,1.5,1.5,20.976616231086656,1
105.375,74.0,131.8,141.0,118.18181818181819,128.0,148.25,0.0,1.25,1.6153846153846154,1.2,1.0,2.0,2.0,21.015067406819984,1
96.5,82.0,115.22222222222223,120.0,108.2,0.0,92.0,138.0,1.15,1.5714285714285714,1.0,0.5,1.1666666666666667,1.6666666666666667,22.971285892634207,1
104.0,92.0,100.11111111111111,0.0,120.9,0.0,114.9,0.0,0.8947368421052632,1.0,1.0,0.0,1.25,2.0,22.84914898577757,1
110.9,97.0,112.9,0.0,153.0909090909091,0.0,95.0,0.0,1.380952380952381,1.1,1.0,0.0,1.5555555555555556,2.0,21.32895816242822,1
100.6,0.0,139.0,0.0,125.0,111.0,125.0,0.0,1.36,1.6111111111111112,1.0,0.0,1.2222222222222223,2.0,20.594965675057207,1
112.6923076923077,0.0,105.25,0.0,117.2,102.0,116.0909090909091,91.0,1.0,1.08,1.0,3.0,1.0,3.5,22.12705210563883,1
122.58333333333333,99.0,128.0,0.0,126.875,0.0,92.75,0.0,1.25,1.2352941176470589,1.0,0.0,0.875,2.0,20.92143334075228,1
94.78571428571429,0.0,114.76923076923077,101.0,136.07692307692307,0.0,99.5,0.0,1.4074074074074074,1.2916666666666667,0.0,1.0,1.125,2.0,21.463757916959885,1
98.66666666666667,0.0,108.57142857142857,0.0,132.4,141.0,124.33333333333333,0.0,1.28,1.5,2.0,0.0,1.4444444444444444,2.0,21.486123545210386,1
105.46153846153847,0.0,122.66666666666667,103.0,142.33333333333334,94.0,94.0,0.0,1.103448275862069,1.2222222222222223,1.0,1.0,1.1,1.5,20.89041095890411,1
96.25,110.0,120.0,104.0,108.0,112.66666666666667,151.75,0.0,1.2,1.2307692307692308,1.8,1.0,1.2857142857142858,2.857142857142857,22.24554039874082,1
98.375,103.0,126.33333333333333,112.0,111.0,0.0,105.25,92.0,1.15,1.2857142857142858,1.0,1.0,1.3333333333333333,1.3333333333333333,22.254475084663763,1
124.66666666666667,105.0,113.55555555555556,0.0,126.2,0.0,126.1,0.0,1.3157894736842106,1.35,1.0,0.0,0.625,1.0,20.532160067043787,1
124.1,80.0,116.3,0.0,153.0909090909091,0.0,118.33333333333333,0.0,1.1428571428571428,1.3,1.0,0.0,1.3333333333333333,3.0,19.862490450725744,1
100.4,0.0,140.44444444444446,0.0,125.4,95.0,127.375,0.0,1.36,1.1111111111111112,1.0,0.0,1.4444444444444444,2.0,20.512820512820515,1
119.92307692307692,0.0,95.0,0.0,135.8,122.0,120.36363636363636,77.0,1.173913043478261,1.12,1.0,1.0,1.2,1.5,21.419934358265674,1
311.9166666666667,165.0,344.3333333333333,0.0,234.0,0.0,197.5,0.0,30.65,25.352941176470587,18.0,0.0,36.375,0.0,8.573292330630881,0
335.2857142857143,0.0,275.46153846153845,190.0,348.14285714285717,0.0,252.8,0.0,25.0,28.083333333333332,0.0,60.0,36.5,0.0,7.669097309529796,0
531.9333333333333,0.0,258.2142857142857,0.0,434.0,493.0,336.6666666666667,0.0,25.92,26.5,41.0,0.0,42.55555555555556,0.0,6.053455086441287,0
152.46666666666667,0.0,369.53846153846155,155.0,242.44444444444446,266.0,294.0,0.0,31.545454545454547,24.65,42.0,48.0,35.0,309.0,8.252578930915911,0
291.375,148.0,492.0,298.0,449.1818181818182,628.3333333333334,1502.0,0.0,27.85,28.384615384615383,41.0,44.0,44.25,255.0,4.1165294490183655,0
324.625,149.0,416.8888888888889,291.0,272.0,0.0,173.25,192.0,29.428571428571427,24.357142857142858,57.0,46.5,35.5,291.0,6.513735485698103,0
438.77777777777777,108.0,381.22222222222223,0.0,394.3,0.0,607.0833333333334,0.0,26.842105263157894,27.818181818181817,41.0,0.0,45.0,0.0,5.440870539286286,0
344.55555555555554,190.0,216.77777777777777,0.0,510.375,0.0,318.3333333333333,0.0,27.88235294117647,30.473684210526315,29.0,0.0,38.125,0.0,7.362565445026178,0
378.3636363636364,0.0,330.3,0.0,579.1875,225.0,363.5,0.0,34.0,28.31578947368421,42.0,0.0,40.2,0.0,5.727779731698739,0
201.84615384615384,0.0,248.08333333333334,0.0,382.8,232.0,271.0,252.0,28.869565217391305,28.4,42.0,19.0,39.3,72.0,8.883710769678876,0
143.0,65.0,144.25,0.0,133.0,0.0,99.75,0.0,1.8,1.6470588235294117,1.0,0.0,2.125,1.0,18.890675241157556,1
115.42857142857143,0.0,131.53846153846155,91.0,155.6153846153846,0.0,107.2,0.0,1.7037037037037037,1.5833333333333333,0.0,1.0,1.625,2.0,18.72889161805342,1
104.26666666666667,0.0,105.14285714285714,0.0,124.1,215.0,116.77777777777777,0.0,1.4,1.4583333333333333,1.0,0.0,1.1111111111111112,2.0,21.64111812443643,1
104.15384615384616,0.0,108.08333333333333,84.0,128.93333333333334,86.0,83.8,0.0,1.0344827586206897,1.3333333333333333,1.0,1.0,1.2,1.5,22.92802104867506,1
81.5,81.0,100.6,72.0,104.81818181818181,121.0,134.25,0.0,1.1,1.0769230769230769,0.8,2.0,1.1428571428571428,1.4285714285714286,24.691358024691358,1
89.25,74.0,125.55555555555556,93.0,102.4,0.0,99.5,110.0,1.25,1.0714285714285714,1.0,1.0,1.1666666666666667,1.3333333333333333,23.62002567394095,1
120.0,113.0,112.22222222222223,0.0,145.0,0.0,132.4,0.0,1.4736842105263157,1.4,1.0,0.0,1.125,2.0,19.686621132985135,1
140.6,80.0,114.6,0.0,152.1818181818182,0.0,113.0,0.0,1.6666666666666667,1.7,1.0,0.0,1.4444444444444444,2.0,19.530516431924884,1
114.0,0.0,128.88888888888889,0.0,114.0,120.0,107.875,0.0,1.2,1.3333333333333333,1.0,0.0,1.2222222222222223,3.0,21.62162162162162,1
107.07692307692308,0.0,108.75,0.0,128.4,89.0,114.0909090909091,109.0,1.434782608695652,1.12,1.0,1.0,1.6,1.0,22.064056939501782,1
122.91666666666667,77.0,113.25,0.0,136.5,0.0,102.75,0.0,1.55,1.2352941176470589,1.0,0.0,1.5,3.0,21.286231884057973,1
96.07142857142857,0.0,105.53846153846153,69.0,124.46153846153847,0.0,98.1,0.0,1.0740740740740742,1.25,0.0,2.0,1.0,3.0,22.647113421199183,1
102.26666666666667,0.0,102.64285714285714,0.0,129.8,149.0,103.33333333333333,0.0,1.16,1.125,1.0,0.0,1.1111111111111112,2.0,22.42152466367713,1
114.15384615384616,0.0,127.66666666666667,113.0,139.13333333333333,111.0,108.8,0.0,1.6896551724137931,1.6111111111111112,1.0,1.0,1.4,1.5,20.205366015236834,1
100.375,68.0,151.6,71.0,129.72727272727272,136.66666666666666,171.0,0.0,1.75,1.3846153846153846,1.4,1.0,1.5714285714285714,2.7142857142857144,20.0909780136467,1
108.5,70.0,145.44444444444446,105.0,110.0,0.0,119.25,69.0,1.4,1.7142857142857142,2.0,1.0,1.3333333333333333,2.0,21.27659574468085,1
133.88888888888889,86.0,125.88888888888889,0.0,135.6,0.0,103.1,0.0,1.263157894736842,1.3,1.0,0.0,1.5,3.0,20.353063343717547,1
116.6,97.0,103.8,0.0,151.0,0.0,114.66666666666667,0.0,1.2380952380952381,1.15,1.0,0.0,1.6666666666666667,1.0,20.82082082082082,1
96.5,0.0,143.0,0.0,140.2,69.0,118.125,0.0,2.12,1.3333333333333333,1.0,0.0,1.2222222222222223,1.0,20.11173184357542,1
109.53846153846153,0.0,106.66666666666667,0.0,123.2,96.0,109.54545454545455,126.0,1.1304347826086956,0.88,1.0,0.0,0.9,2.0,22.35039653929344,1
97.76923076923077,169.0,147.30769230769232,0.0,215.8181818181818,0.0,229.0,0.0,103.20833333333333,104.0,75.0,0.0,108.66666666666667,91.0,15.413158270301127,0
98.8,0.0,178.42857142857142,144.0,304.6875,0.0,162.0,0.0,98.2258064516129,114.61538461538461,0.0,111.0,108.5,221.0,12.515871576274261,0
117.46666666666667,0.0,147.57142857142858,0.0,274.1818181818182,398.0,207.9,0.0,110.23076923076923,114.04,89.0,0.0,110.33333333333333,216.0,12.959866220735787,0
113.53846153846153,0.0,165.0,177.0,186.25,202.0,170.2,0.0,113.73333333333333,105.5,89.0,129.0,93.7,214.0,14.308426073131956,0
111.0,159.0,195.0,238.0,219.6153846153846,334.3333333333333,389.25,0.0,108.4090909090909,114.53846153846153,91.2,128.0,122.85714285714286,462.5,10.224368077250782,0
97.375,142.0,246.88888888888889,191.0,160.3,0.0,134.0,209.0,105.95238095238095,117.92857142857143,98.0,127.5,119.66666666666667,192.75,12.542461458061144,0
181.2,155.0,174.88888888888889,0.0,276.7692307692308,226.0,209.0,0.0,118.26086956521739,121.66666666666667,101.0,0.0,110.625,316.0,10.771302173494902,0
135.2,197.0,166.8,0.0,291.1666666666667,0.0,181.33333333333334,0.0,111.04545454545455,118.55,115.0,0.0,120.55555555555556,722.0,11.650912288415036,0
113.3,0.0,186.88888888888889,0.0,244.2,208.0,153.75,0.0,110.64,130.38888888888889,106.0,0.0,110.0,280.0,13.13549014838239,0
116.0,0.0,125.0,0.0,211.2,236.0,146.63636363636363,173.0,104.26086956521739,119.68,143.0,130.0,114.8,292.0,15.702165379257945,0
112.0,71.0,107.25,0.0,117.375,0.0,81.25,0.0,1.2,1.0,2.0,0.0,1.0,3.0,23.689516129032256,1
101.92857142857143,0.0,102.92307692307692,113.0,133.07692307692307,0.0,101.5,0.0,1.1851851851851851,1.125,0.0,1.0,1.25,2.0,21.68888888888889,1
92.46666666666667,0.0,116.71428571428571,0.0,135.2,145.0,110.11111111111111,0.0,1.48,0.9583333333333334,2.0,0.0,1.2222222222222223,2.0,21.77858439201452,1
118.3076923076923,0.0,114.5,69.0,134.93333333333334,105.0,97.8,0.0,1.4827586206896552,1.8333333333333333,1.0,1.0,1.2,1.5,20.861833105335158,1
101.125,105.0,124.4,87.0,112.0909090909091,118.66666666666667,160.25,0.0,1.15,1.2307692307692308,1.4,1.0,1.1428571428571428,1.8571428571428572,21.846661170651277,1
98.125,100.0,141.11111111111111,114.0,101.6,0.0,89.75,150.0,1.35,1.0714285714285714,1.0,1.0,2.5,1.6666666666666667,21.941330789410923,1
106.88888888888889,105.0,101.0,0.0,119.9,0.0,110.9,0.0,1.3157894736842106,1.0,1.0,0.0,1.0,1.0,22.870478413068845,1
101.8,89.0,102.0,0.0,140.36363636363637,0.0,94.0,0.0,0.9047619047619048,0.85,1.0,0.0,1.0,2.0,23.01903497122621,1
98.9,0.0,119.88888888888889,0.0,123.4,76.0,141.625,0.0,1.16,1.0555555555555556,1.0,0.0,1.5555555555555556,2.0,21.056736205888086,1
113.46153846153847,0.0,98.5,0.0,132.0,63.0,115.54545454545455,70.0,1.0,1.08,1.0,1.0,0.8,2.0,22.43531753211507,1
165.53846153846155,82.0,238.23076923076923,0.0,177.22222222222223,0.0,169.75,0.0,86.68181818181819,74.22222222222223,71.0,0.0,71.625,172.0,12.784454103809766,0
125.14285714285714,0.0,186.0,133.0,201.23076923076923,0.0,245.9,0.0,88.03703703703704,79.5,0.0,83.0,80.125,334.0,12.547567623161575,0
194.33333333333334,0.0,209.42857142857142,0.0,297.5,638.0,217.1,0.0,88.12,82.6,92.0,0.0,75.77777777777777,301.0,10.239194292908099,0
122.53846153846153,93.0,176.83333333333334,139.0,341.46666666666664,159.0,275.4,0.0,90.3103448275862,82.84210526315789,82.0,80.0,82.0,191.66666666666666,10.619762714676844,0
137.5,129.0,184.2,174.0,330.90909090909093,360.6666666666667,857.0,0.0,94.4,86.3076923076923,94.71428571428571,89.0,87.57142857142857,174.72222222222223,8.180092925855638,0
138.6,150.0,248.6,130.0,168.1818181818182,0.0,369.8333333333333,148.0,92.63636363636364,78.94444444444444,125.0,70.5,76.85714285714286,192.75,11.247656738179545,0
156.55555555555554,130.0,194.33333333333334,0.0,265.0,0.0,280.2,0.0,90.42105263157895,82.2,97.0,0.0,84.25,414.0,10.731493648707842,0
142.63636363636363,194.0,215.54545454545453,0.0,240.9090909090909,0.0,285.9166666666667,201.0,96.54545454545455,73.64,90.0,77.0,78.88888888888889,247.5,10.757507844016136,0
209.0909090909091,0.0,285.1,0.0,307.05882352941177,175.0,359.2,0.0,92.32142857142857,77.85714285714286,90.0,0.0,73.44444444444444,252.0,8.471045688098874,0
197.71428571428572,0.0,210.3846153846154,0.0,259.72727272727275,268.0,156.0,114.0,91.52,84.07692307692308,87.0,67.0,81.0,233.5,11.746634137525977,0
224.25,362.0,324.4166666666667,0.0,289.5,0.0,199.25,0.0,150.7,149.05882352941177,178.0,0.0,124.0,353.5,6.828316610925307,0
221.4,0.0,322.42857142857144,276.0,476.3333333333333,0.0,212.7,0.0,139.2,127.52,0.0,158.0,124.375,283.0,7.335515178873716,0
267.25,0.0,317.06666666666666,0.0,254.33333333333334,620.0,512.4166666666666,0.0,149.41379310344828,128.25,152.0,0.0,126.11111111111111,243.0,6.48421855630781,0
204.28571428571428,0.0,361.0769230769231,225.5,348.5625,233.0,381.0,0.0,158.03125,134.05263157894737,87.0,142.0,121.0,210.66666666666666,7.064935064935065,0
386.44444444444446,257.5,311.57142857142856,434.0,513.7272727272727,385.3333333333333,2557.8,0.0,167.1818181818182,131.75,139.0,163.0,124.28571428571429,453.44444444444446,3.165378029162991,0
224.875,203.0,390.77777777777777,190.0,384.1818181818182,0.0,356.0,211.0,152.57142857142858,150.64285714285714,141.0,115.0,112.66666666666667,187.66666666666666,6.811594202898551,0
299.44444444444446,189.0,279.44444444444446,0.0,297.3636363636364,0.0,280.9,0.0,153.9,136.85,121.0,0.0,116.5,179.0,8.491126772522714,0
263.6363636363636,175.0,364.6363636363636,0.0,387.9,0.0,225.88888888888889,0.0,149.61904761904762,143.71428571428572,172.0,0.0,132.11111111111111,167.0,7.974121718197547,0
308.1818181818182,0.0,245.6,0.0,362.375,243.0,246.11111111111111,0.0,142.11111111111111,124.45,119.0,0.0,106.66666666666667,184.0,8.080245193647256,0
179.15384615384616,0.0,321.9166666666667,0.0,402.0,205.0,421.8181818181818,169.0,153.08695652173913,137.48,168.0,112.0,116.81818181818181,230.0,7.82511489255993,0
108.5,102.0,119.25,0.0,115.0,0.0,89.75,0.0,0.95,1.1176470588235294,1.0,0.0,1.0,2.0,22.84325637910085,1
96.71428571428571,0.0,114.15384615384616,111.0,129.15384615384616,0.0,94.9,0.0,0.9629629629629629,0.875,0.0,1.0,1.125,3.0,21.86771822907331,1
104.4,0.0,94.5,0.0,124.6,193.0,105.33333333333333,0.0,0.96,0.9166666666666666,1.0,0.0,1.1111111111111112,2.0,22.740193291642978,1
100.61538461538461,0.0,114.75,113.0,123.4,73.0,92.4,0.0,1.206896551724138,1.0,2.0,1.0,1.1,2.0,22.84216438869126,1
84.75,88.0,104.8,97.0,103.72727272727273,130.33333333333334,131.75,0.0,1.0,0.9230769230769231,0.6,2.0,0.8571428571428571,1.7142857142857142,24.239652412531445,1
83.5,66.0,127.77777777777777,113.0,88.3,0.0,95.0,86.0,1.05,0.7857142857142857,0.0,1.0,1.0,1.3333333333333333,25.219298245614034,1
100.33333333333333,133.0,111.11111111111111,0.0,131.2,0.0,105.7,0.0,1.0,1.1,1.0,0.0,1.0,2.0,22.24239673172946,1
105.0,87.0,103.8,0.0,126.0909090909091,0.0,107.44444444444444,0.0,0.9047619047619048,1.1,1.0,0.0,1.1111111111111112,2.0,22.958057395143488,1
102.2,0.0,127.66666666666667,0.0,112.73333333333333,77.0,117.25,0.0,1.08,1.0555555555555556,1.0,0.0,1.0,1.0,22.14022140221402,1
102.23076923076923,0.0,105.75,0.0,136.2,108.0,110.63636363636364,72.0,1.0,1.0,1.0,1.0,1.0,1.5,22.16264521894549,1
171.64705882352942,199.0,273.6470588235294,0.0,298.1333333333333,0.0,204.6,0.0,89.96875,74.1304347826087,112.0,0.0,97.22222222222223,168.0,9.82727814175104,0
260.8235294117647,0.0,287.26666666666665,192.0,302.5882352941176,0.0,204.83333333333334,0.0,85.70588235294117,75.6896551724138,0.0,88.66666666666667,97.44444444444444,245.33333333333334,8.247858728983822,0
213.52941176470588,0.0,164.5625,0.0,205.0,745.0,210.5,0.0,84.71428571428571,74.22222222222223,121.0,0.0,100.77777777777777,424.0,11.255115961800819,0
139.53333333333333,0.0,224.5,289.0,269.8888888888889,192.0,168.0,0.0,90.76470588235294,69.9,80.0,80.0,111.0,189.0,11.410353217551808,0
207.6,272.0,313.85714285714283,200.0,259.6923076923077,320.3333333333333,785.3636363636364,0.0,95.875,78.36363636363636,120.33333333333333,72.0,105.5,320.45454545454544,6.512595540681109,0
547.25,657.0,313.6666666666667,416.0,197.0909090909091,0.0,111.33333333333333,144.0,95.38095238095238,91.53846153846153,112.5,56.5,101.5,250.66666666666666,7.875335120643432,0
230.0,0.0,171.45454545454547,0.0,323.4,216.0,221.1818181818182,0.0,104.18181818181819,72.8695652173913,88.0,0.0,99.7,217.0,10.602678571428571,0
168.83333333333334,240.0,159.72727272727272,0.0,388.0,439.0,231.4,0.0,108.5925925925926,78.17391304347827,90.66666666666667,0.0,107.77777777777777,283.6666666666667,8.633284632753353,0
157.36363636363637,0.0,264.8,0.0,358.7142857142857,449.0,180.55555555555554,0.0,94.71875,86.4,113.0,0.0,98.66666666666667,356.5,8.709260393277539,0
135.93333333333334,0.0,144.15384615384616,0.0,334.4375,266.3333333333333,231.46153846153845,56.0,96.375,81.20689655172414,147.33333333333334,80.0,108.58333333333333,369.75,10.529695024077046,0
0.0,0.0,0.0,0.0,4300.111111111111,0.0,0.0,0.0,129.4,0.0,0.0,0.0,0.0,0.0,0.5149993562508047,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,169.0,16.46090534979424,0
686.728813559322,0.0,751.2033898305085,684.0,709.0,0.0,689.3076923076923,688.0,166.52892561983472,128.35643564356437,0.0,100.0,152.16981132075472,278.4,3.1655446074278832,0
134.5,92.0,122.0,0.0,114.625,0.0,87.5,0.0,1.5,1.6470588235294117,1.0,0.0,1.375,2.0,21.17117117117117,1
113.78571428571429,0.0,116.23076923076923,83.0,129.23076923076923,0.0,97.3,0.0,1.2222222222222223,1.4583333333333333,0.0,1.0,1.875,2.0,20.883259157822664,1
114.4,0.0,102.85714285714286,0.0,158.3,208.0,138.55555555555554,0.0,1.6,1.5,1.0,0.0,1.5555555555555556,2.0,19.36108422071636,1
105.6923076923077,0.0,126.08333333333333,147.0,130.13333333333333,66.0,119.6,0.0,1.2758620689655173,1.6666666666666667,1.0,3.0,1.4,3.5,20.829776336008194,1
84.25,104.0,107.2,92.0,107.54545454545455,118.66666666666667,142.25,0.0,1.15,0.9230769230769231,0.6,1.0,1.2857142857142858,2.142857142857143,23.981900452488688,1
94.5,104.0,127.77777777777777,93.0,112.7,0.0,93.0,71.0,1.3,1.1428571428571428,1.0,2.0,1.5,2.6666666666666665,21.883920076117985,1
127.33333333333333,112.0,109.66666666666667,0.0,135.8,0.0,121.3,0.0,1.631578947368421,1.55,1.0,0.0,1.75,1.0,20.33616932973646,1
119.4,87.0,119.7,0.0,160.27272727272728,0.0,132.22222222222223,0.0,1.7619047619047619,1.7,1.0,0.0,1.7777777777777777,2.0,19.14227866740291,1
126.5,0.0,149.88888888888889,0.0,125.93333333333334,80.0,138.25,0.0,1.84,2.1666666666666665,2.0,0.0,1.4444444444444444,2.0,18.98066783831283,1
108.53846153846153,0.0,103.08333333333333,0.0,133.6,103.0,115.36363636363636,107.0,1.173913043478261,1.16,1.0,1.0,1.0,1.0,22.095509622238062,1
148.75,114.0,145.16666666666666,0.0,152.75,0.0,129.0,0.0,1.0,1.2941176470588236,1.0,0.0,1.0,2.0,17.468871956885337,1
129.92857142857142,0.0,136.3846153846154,124.0,167.23076923076923,0.0,137.1,0.0,1.037037037037037,1.375,0.0,1.0,1.25,2.0,16.797466611593006,1
132.06666666666666,0.0,129.92857142857142,0.0,162.8,252.0,147.22222222222223,0.0,1.12,1.3333333333333333,2.0,0.0,1.0,2.0,17.123287671232877,1
133.53846153846155,0.0,149.0,115.0,159.06666666666666,114.0,122.2,0.0,1.1379310344827587,1.1666666666666667,1.0,1.0,1.0,1.5,17.476006302821947,1
128.0,139.0,155.0,140.0,146.36363636363637,165.33333333333334,202.0,0.0,1.15,1.0769230769230769,1.2,1.0,1.8571428571428572,1.7142857142857142,16.908597862498006,1
122.25,119.0,174.66666666666666,114.0,145.0,0.0,115.5,141.0,1.25,1.2142857142857142,1.0,0.0,1.6666666666666667,1.6666666666666667,17.103550845882133,1
145.33333333333334,136.0,131.66666666666666,0.0,163.2,0.0,148.7,0.0,1.0526315789473684,1.2,1.0,0.0,1.25,1.0,17.04644285962776,1
141.9,112.0,134.3,0.0,169.0909090909091,0.0,137.11111111111111,0.0,1.1428571428571428,1.15,0.0,0.0,1.0,2.0,17.42043551088777,1
132.3,0.0,159.66666666666666,0.0,152.06666666666666,112.0,143.0,0.0,1.16,0.9444444444444444,1.0,0.0,1.0,1.0,17.14830104795173,1
141.23076923076923,0.0,137.5,0.0,177.9,115.0,146.63636363636363,114.0,1.2173913043478262,1.08,1.0,1.0,1.3,1.5,16.859279401767505,1
261.8333333333333,145.0,174.75,0.0,176.375,0.0,301.75,0.0,101.95,97.82352941176471,105.0,0.0,78.11111111111111,444.0,11.335458731845554,0
158.14285714285714,0.0,147.0,129.0,214.21428571428572,0.0,192.63636363636363,0.0,110.35714285714286,96.32,0.0,88.0,83.5,281.0,12.984336356141798,0
185.375,0.0,153.26666666666668,0.0,277.25,395.0,290.90909090909093,0.0,130.14285714285714,102.62962962962963,134.0,0.0,93.77777777777777,616.0,10.398613518197575,0
162.86666666666667,0.0,249.0,0.0,314.88235294117646,120.0,785.4,0.0,112.125,108.8,148.0,0.0,90.16666666666667,259.0,8.463708643241858,0
